[2024-07-11 21:41:02] Try to insert 706 codes
[2024-07-11 21:41:06] udpate price: 000020.KS, row: 3
[2024-09-12 22:27:19] udpate price: 123890.KS, row: 27
[2024-09-12 22:27:20] udpate price: 095570.KS, row: 27
[2024-09-12 22:27:21] udpate price: 353200.KS, row: 27
[2024-09-12 22:27:22] udpate price: 003220.KS, row: 27
[2024-09-12 22:27:23] udpate price: 005387.KS, row: 27
[2024-09-12 22:27:23] udpate price: 007540.KS, row: 27
[2024-09-12 22:27:24] udpate price: 214390.KS, row: 27
[2024-09-12 22:27:25] udpate price: 023530.KS, row: 27
[2024-09-12 22:27:26] udpate price: 033780.KS, row: 27
[2024-09-12 22:27:27] udpate price: 000990.KS, row: 27
[2024-09-12 22:27:27] udpate price: 097520.KS, row: 27
[2024-09-12 22:27:28] udpate price: 093050.KS, row: 27
[2024-09-12 22:27:29] udpate price: 086280.KS, row: 27
[2024-09-12 22:27:30] udpate price: 011070.KS, row: 27
[2024-09-12 22:27:31] udpate price: 005935.KS, row: 27
[2024-09-12 22:27:32] udpate price: 010400.KS, row: 27
[2024-09-12 22:27:33] udpate price: 101530.KS, row: 27
[2024-09-12 22:27:33] udpate price: 120110.KS, row: 27
[2024-09-12 22:27:34] udpate price: 003530.KS, row: 27
[2024-09-12 22:27:35] udpate price: 123690.KS, row: 27
[2024-09-12 22:27:36] udpate price: 069260.KS, row: 27
[2024-09-12 22:27:37] udpate price: 078520.KS, row: 27
[2024-09-12 22:27:37] udpate price: 033250.KS, row: 27
[2024-09-12 22:27:38] udpate price: 090435.KS, row: 27
[2024-09-12 22:27:39] udpate price: 007860.KS, row: 27
[2024-09-12 22:27:40] udpate price: 018880.KS, row: 27
[2024-09-12 22:27:41] udpate price: 009200.KS, row: 27
[2024-09-12 22:27:41] udpate price: 016090.KS, row: 27
[2024-09-12 22:27:42] udpate price: 352820.KS, row: 27
[2024-09-12 22:27:43] udpate price: 100840.KS, row: 27
[2024-09-12 22:27:44] udpate price: 004490.KS, row: 27
[2024-09-12 22:27:45] udpate price: 023000.KS, row: 27
[2024-09-12 22:27:46] udpate price: 007310.KS, row: 27
[2024-09-12 22:27:46] udpate price: 009415.KS, row: 27
[2024-09-12 22:27:47] udpate price: 298050.KS, row: 27
[2024-09-12 22:27:48] udpate price: 011200.KS, row: 27
[2024-09-12 22:27:49] udpate price: 284740.KS, row: 27
[2024-09-12 22:27:50] udpate price: 017860.KS, row: 27
[2024-09-12 22:27:50] udpate price: 001820.KS, row: 27
[2024-09-12 22:27:51] udpate price: 015020.KS, row: 27
[2024-09-12 22:27:52] udpate price: 011690.KS, row: 27
[2024-09-12 22:27:53] udpate price: 047050.KS, row: 27
[2024-09-12 22:27:54] udpate price: 000850.KS, row: 27
[2024-09-12 22:27:55] udpate price: 28513K.KS, row: 27
[2024-09-12 22:27:56] udpate price: 120030.KS, row: 27
[2024-09-12 22:27:57] udpate price: 001460.KS, row: 27
[2024-09-12 22:27:57] udpate price: 012320.KS, row: 27
[2024-09-12 22:27:58] udpate price: 377300.KS, row: 27
[2024-09-12 22:27:59] udpate price: 049770.KS, row: 27
[2024-09-12 22:28:00] udpate price: 011390.KS, row: 27
[2024-09-12 22:28:01] udpate price: 003850.KS, row: 27
[2024-09-12 22:28:02] udpate price: 448730.KS, row: 27
[2024-09-12 22:28:03] udpate price: 457190.KS, row: 27
[2024-09-12 22:28:03] udpate price: 026890.KS, row: 27
[2024-09-12 22:28:04] udpate price: 210980.KS, row: 27
[2024-09-12 22:28:05] udpate price: 025820.KS, row: 27
[2024-09-12 22:28:06] udpate price: 086790.KS, row: 27
[2024-09-12 22:28:07] udpate price: 005810.KS, row: 27
[2024-09-12 22:28:08] udpate price: 003280.KS, row: 27
[2024-09-12 22:28:09] udpate price: 092780.KS, row: 27
[2024-09-12 22:28:09] udpate price: 286940.KS, row: 27
[2024-09-12 22:28:10] udpate price: 462520.KS, row: 27
[2024-09-12 22:28:11] udpate price: 018500.KS, row: 27
[2024-09-12 22:28:12] udpate price: 010960.KS, row: 27
[2024-09-12 22:28:13] udpate price: 006660.KS, row: 27
[2024-09-12 22:28:14] udpate price: 002720.KS, row: 403
[2024-09-12 22:28:15] udpate price: 317400.KS, row: 27
[2024-09-12 22:28:16] udpate price: 214320.KS, row: 27
[2024-09-12 22:28:17] udpate price: 015760.KS, row: 27
[2024-09-12 22:28:17] udpate price: 248170.KS, row: 27
[2024-09-12 22:28:18] udpate price: 010600.KS, row: 27
[2024-09-12 22:28:19] udpate price: 175330.KS, row: 27
[2024-09-12 22:28:20] udpate price: 097955.KS, row: 27
[2024-09-12 22:28:21] udpate price: 006880.KS, row: 27
[2024-09-12 22:28:22] udpate price: 033180.KS, row: 27
[2024-09-12 22:28:23] udpate price: 000725.KS, row: 27
[2024-09-12 22:28:24] udpate price: 003545.KS, row: 27
[2024-09-12 22:28:24] udpate price: 229640.KS, row: 27
[2024-09-12 22:28:25] udpate price: 001040.KS, row: 27
[2024-09-12 22:28:26] udpate price: 072130.KS, row: 27
[2024-09-12 22:28:27] udpate price: 377740.KS, row: 27
[2024-09-12 22:28:28] udpate price: 000325.KS, row: 27
[2024-09-12 22:28:29] udpate price: 010130.KS, row: 27
[2024-09-12 22:28:29] udpate price: 259960.KS, row: 27
[2024-09-12 22:28:30] udpate price: 006380.KS, row: 27
[2024-09-12 22:28:31] udpate price: 033240.KS, row: 27
[2024-09-12 22:28:32] udpate price: 031820.KS, row: 27
[2024-09-12 22:28:33] udpate price: 071090.KS, row: 27
[2024-09-12 22:28:34] udpate price: 006260.KS, row: 27
[2024-09-12 22:28:35] udpate price: 282690.KS, row: 27
[2024-09-12 22:28:35] udpate price: 025000.KS, row: 27
[2024-09-12 22:28:36] udpate price: 268280.KS, row: 27
[2024-09-12 22:28:37] udpate price: 950210.KS, row: 27
[2024-09-12 22:28:38] udpate price: 000270.KS, row: 27
[2024-09-12 22:28:39] udpate price: 152550.KS, row: 27
[2024-09-12 22:28:40] udpate price: 002150.KS, row: 27
[2024-09-12 22:28:41] udpate price: 155660.KS, row: 27
[2024-09-12 22:28:41] udpate price: 339770.KS, row: 27
[2024-09-12 22:28:42] udpate price: 031440.KS, row: 27
[2024-09-12 22:28:43] udpate price: 085310.KS, row: 27
[2024-09-12 22:28:44] udpate price: 078935.KS, row: 27
[2024-09-12 22:28:45] udpate price: 036530.KS, row: 27
[2024-09-12 22:28:45] udpate price: 083420.KS, row: 27
[2024-09-12 22:28:46] udpate price: 006090.KS, row: 27
[2024-09-12 22:28:47] udpate price: 000720.KS, row: 27
[2024-09-12 22:28:48] udpate price: 000300.KS, row: 27
[2024-09-12 22:28:49] udpate price: 011785.KS, row: 27
[2024-09-12 22:28:49] udpate price: 009420.KS, row: 27
[2024-09-12 22:28:50] udpate price: 004105.KS, row: 27
[2024-09-12 22:28:51] udpate price: 089860.KS, row: 27
[2024-09-12 22:28:52] udpate price: 005490.KS, row: 27
[2024-09-12 22:28:53] udpate price: 204320.KS, row: 27
[2024-09-12 22:28:54] udpate price: 014830.KS, row: 27
[2024-09-12 22:28:55] udpate price: 003495.KS, row: 27
[2024-09-12 22:28:55] udpate price: 031430.KS, row: 27
[2024-09-12 22:28:56] udpate price: 071840.KS, row: 27
[2024-09-12 22:28:57] udpate price: 014910.KS, row: 403
[2024-09-12 22:28:58] udpate price: 018670.KS, row: 27
[2024-09-12 22:28:59] udpate price: 002840.KS, row: 27
[2024-09-12 22:29:00] udpate price: 079900.KS, row: 18
[2024-09-12 22:29:01] udpate price: 069730.KS, row: 27
[2024-09-12 22:29:02] udpate price: 021240.KS, row: 27
[2024-09-12 22:29:03] udpate price: 062040.KS, row: 27
[2024-09-12 22:29:03] udpate price: 009150.KS, row: 27
[2024-09-12 22:29:04] udpate price: 004090.KS, row: 27
[2024-09-12 22:29:05] udpate price: 101140.KS, row: 27
[2024-09-12 22:29:06] udpate price: 000400.KS, row: 27
[2024-09-12 22:29:07] udpate price: 053690.KS, row: 27
[2024-09-12 22:29:08] udpate price: 005090.KS, row: 27
[2024-09-12 22:29:08] udpate price: 004835.KS, row: 27
[2024-09-12 22:29:09] udpate price: 02826K.KS, row: 27
[2024-09-12 22:29:10] udpate price: 024110.KS, row: 27
[2024-09-12 22:29:11] udpate price: 453340.KS, row: 27
[2024-09-12 22:29:12] udpate price: 011930.KS, row: 27
[2024-09-12 22:29:13] udpate price: 020560.KS, row: 27
[2024-09-12 22:29:14] udpate price: 008420.KS, row: 27
[2024-09-12 22:29:14] udpate price: 001630.KS, row: 27
[2024-09-12 22:29:15] udpate price: 003620.KS, row: 27
[2024-09-12 22:29:16] udpate price: 012330.KS, row: 27
[2024-09-12 22:29:17] udpate price: 293940.KS, row: 27
[2024-09-12 22:29:18] udpate price: 003720.KS, row: 27
[2024-09-12 22:29:18] udpate price: 396690.KS, row: 27
[2024-09-12 22:29:19] udpate price: 025860.KS, row: 27
[2024-09-12 22:29:20] udpate price: 004310.KS, row: 27
[2024-09-12 22:29:21] udpate price: 042700.KS, row: 27
[2024-09-12 22:29:22] udpate price: 00279K.KS, row: 27
[2024-09-12 22:29:23] udpate price: 009900.KS, row: 27
[2024-09-12 22:29:24] udpate price: 082640.KS, row: 27
[2024-09-12 22:29:25] udpate price: 004890.KS, row: 403
[2024-09-12 22:29:26] udpate price: 066570.KS, row: 27
[2024-09-12 22:29:27] udpate price: 066575.KS, row: 27
[2024-09-12 22:29:27] udpate price: 004840.KS, row: 27
[2024-09-12 22:29:28] udpate price: 049800.KS, row: 27
[2024-09-12 22:29:29] udpate price: 005390.KS, row: 27
[2024-09-12 22:29:30] udpate price: 450080.KS, row: 27
[2024-09-12 22:29:31] udpate price: 015360.KS, row: 27
[2024-09-12 22:29:32] udpate price: 023810.KS, row: 27
[2024-09-12 22:29:33] udpate price: 041650.KS, row: 27
[2024-09-12 22:29:33] udpate price: 007070.KS, row: 27
[2024-09-12 22:29:34] udpate price: 163560.KS, row: 27
[2024-09-12 22:29:35] udpate price: 001340.KS, row: 27
[2024-09-12 22:29:36] udpate price: 267290.KS, row: 27
[2024-09-12 22:29:37] udpate price: 005030.KS, row: 27
[2024-09-12 22:29:38] udpate price: 001250.KS, row: 27
[2024-09-12 22:29:39] udpate price: 111770.KS, row: 27
[2024-09-12 22:29:39] udpate price: 114090.KS, row: 27
[2024-09-12 22:29:40] udpate price: 091090.KS, row: 27
[2024-09-12 22:29:41] udpate price: 094280.KS, row: 27
[2024-09-12 22:29:42] udpate price: 090460.KS, row: 27
[2024-09-12 22:29:43] udpate price: 007610.KS, row: 27
[2024-09-12 22:29:44] udpate price: 145995.KS, row: 27
[2024-09-12 22:29:44] udpate price: 006980.KS, row: 27
[2024-09-12 22:29:45] udpate price: 008770.KS, row: 27
[2024-09-12 22:29:46] udpate price: 105560.KS, row: 27
[2024-09-12 22:29:47] udpate price: 064960.KS, row: 27
[2024-09-12 22:29:48] udpate price: 010780.KS, row: 27
[2024-09-12 22:29:49] udpate price: 003080.KS, row: 27
[2024-09-12 22:29:49] udpate price: 088980.KS, row: 27
[2024-09-12 22:29:50] udpate price: 300720.KS, row: 27
[2024-09-12 22:29:51] udpate price: 058850.KS, row: 27
[2024-09-12 22:29:52] udpate price: 014580.KS, row: 27
[2024-09-12 22:29:53] udpate price: 009180.KS, row: 27
[2024-09-12 22:29:53] udpate price: 204210.KS, row: 27
[2024-09-12 22:29:54] udpate price: 039570.KS, row: 27
[2024-09-12 22:29:55] udpate price: 009970.KS, row: 27
[2024-09-12 22:29:56] udpate price: 016800.KS, row: 27
[2024-09-12 22:29:57] udpate price: 017550.KS, row: 27
[2024-09-12 22:29:58] udpate price: 084690.KS, row: 27
[2024-09-12 22:29:59] udpate price: 002025.KS, row: 403
[2024-09-12 22:30:00] udpate price: 210540.KS, row: 27
[2024-09-12 22:30:01] udpate price: 012280.KS, row: 27
[2024-09-12 22:30:01] udpate price: 009540.KS, row: 27
[2024-09-12 22:30:02] udpate price: 006220.KS, row: 27
[2024-09-12 22:30:03] udpate price: 336370.KS, row: 27
[2024-09-12 22:30:04] udpate price: 227840.KS, row: 27
[2024-09-12 22:30:05] udpate price: 378850.KS, row: 27
[2024-09-12 22:30:06] udpate price: 023150.KS, row: 27
[2024-09-12 22:30:07] udpate price: 006405.KS, row: 27
[2024-09-12 22:30:07] udpate price: 015590.KS, row: 27
[2024-09-12 22:30:08] udpate price: 000145.KS, row: 27
[2024-09-12 22:30:09] udpate price: 001420.KS, row: 27
[2024-09-12 22:30:10] udpate price: 001530.KS, row: 27
[2024-09-12 22:30:11] udpate price: 18064K.KS, row: 27
[2024-09-12 22:30:12] udpate price: 004710.KS, row: 27
[2024-09-12 22:30:13] udpate price: 019180.KS, row: 27
[2024-09-12 22:30:13] udpate price: 006345.KS, row: 27
[2024-09-12 22:30:14] udpate price: 395400.KS, row: 27
[2024-09-12 22:30:15] udpate price: 006805.KS, row: 27
[2024-09-12 22:30:16] udpate price: 271560.KS, row: 27
[2024-09-12 22:30:17] udpate price: 139130.KS, row: 27
[2024-09-12 22:30:18] udpate price: 400760.KS, row: 27
[2024-09-12 22:30:19] udpate price: 001680.KS, row: 27
[2024-09-12 22:30:20] udpate price: 007700.KS, row: 27
[2024-09-12 22:30:20] udpate price: 011155.KS, row: 27
[2024-09-12 22:30:21] udpate price: 007340.KS, row: 27
[2024-09-12 22:30:22] udpate price: 001800.KS, row: 27
[2024-09-12 22:30:23] udpate price: 003465.KS, row: 27
[2024-09-12 22:30:24] udpate price: 037270.KS, row: 27
[2024-09-12 22:30:25] udpate price: 005945.KS, row: 27
[2024-09-12 22:30:26] udpate price: 000545.KS, row: 27
[2024-09-12 22:30:27] udpate price: 000480.KS, row: 27
[2024-09-12 22:30:27] udpate price: 006890.KS, row: 27
[2024-09-12 22:30:29] udpate price: 000227.KS, row: 403
[2024-09-12 22:30:30] udpate price: 302440.KS, row: 27
[2024-09-12 22:30:31] udpate price: 272550.KS, row: 27
[2024-09-12 22:30:31] udpate price: 004985.KS, row: 27
[2024-09-12 22:30:32] udpate price: 00104K.KS, row: 27
[2024-09-12 22:30:33] udpate price: 373220.KS, row: 27
[2024-09-12 22:30:34] udpate price: 032560.KS, row: 27
[2024-09-12 22:30:35] udpate price: 016740.KS, row: 27
[2024-09-12 22:30:35] udpate price: 357120.KS, row: 27
[2024-09-12 22:30:36] udpate price: 096760.KS, row: 27
[2024-09-12 22:30:37] udpate price: 35320K.KS, row: 27
[2024-09-12 22:30:38] udpate price: 001430.KS, row: 27
[2024-09-12 22:30:39] udpate price: 014790.KS, row: 27
[2024-09-12 22:30:40] udpate price: 025530.KS, row: 27
[2024-09-12 22:30:41] udpate price: 009155.KS, row: 27
[2024-09-12 22:30:41] udpate price: 023350.KS, row: 27
[2024-09-12 22:30:42] udpate price: 272210.KS, row: 27
[2024-09-12 22:30:43] udpate price: 001795.KS, row: 27
[2024-09-12 22:30:44] udpate price: 000490.KS, row: 27
[2024-09-12 22:30:45] udpate price: 004560.KS, row: 403
[2024-09-12 22:30:46] udpate price: 357430.KS, row: 27
[2024-09-12 22:30:47] udpate price: 003475.KS, row: 27
[2024-09-12 22:30:48] udpate price: 004080.KS, row: 27
[2024-09-12 22:30:49] udpate price: 000020.KS, row: 27
[2024-09-12 22:30:50] udpate price: 001065.KS, row: 27
[2024-09-12 22:30:51] udpate price: 000210.KS, row: 403
[2024-09-12 22:30:52] udpate price: 103590.KS, row: 27
[2024-09-12 22:30:52] udpate price: 096775.KS, row: 27
[2024-09-12 22:30:53] udpate price: 323410.KS, row: 27
[2024-09-12 22:30:54] udpate price: 007980.KS, row: 27
[2024-09-12 22:30:55] udpate price: 089470.KS, row: 27
[2024-09-12 22:30:56] udpate price: 001780.KS, row: 27
[2024-09-12 22:30:57] udpate price: 234080.KS, row: 27
[2024-09-12 22:30:58] udpate price: 003610.KS, row: 403
[2024-09-12 22:30:59] udpate price: 006340.KS, row: 27
[2024-09-12 22:31:00] udpate price: 074610.KS, row: 403
[2024-09-12 22:31:01] udpate price: 032640.KS, row: 27
[2024-09-12 22:31:02] udpate price: 017370.KS, row: 27
[2024-09-12 22:31:03] udpate price: 248070.KS, row: 27
[2024-09-12 22:31:04] udpate price: 010955.KS, row: 27
[2024-09-12 22:31:05] udpate price: 136490.KS, row: 27
[2024-09-12 22:31:06] udpate price: 244920.KS, row: 27
[2024-09-12 22:31:07] udpate price: 005610.KS, row: 27
[2024-09-12 22:31:08] udpate price: 084695.KS, row: 27
[2024-09-12 22:31:08] udpate price: 128940.KS, row: 27
[2024-09-12 22:31:09] udpate price: 017040.KS, row: 27
[2024-09-12 22:31:10] udpate price: 001080.KS, row: 27
[2024-09-12 22:31:11] udpate price: 334890.KS, row: 27
[2024-09-12 22:31:12] udpate price: 089590.KS, row: 27
[2024-09-12 22:31:13] udpate price: 004255.KS, row: 27
[2024-09-12 22:31:14] udpate price: 055490.KS, row: 27
[2024-09-12 22:31:15] udpate price: 140910.KS, row: 27
[2024-09-12 22:31:15] udpate price: 008110.KS, row: 27
[2024-09-12 22:31:16] udpate price: 035420.KS, row: 27
[2024-09-12 22:31:17] udpate price: 010060.KS, row: 27
[2024-09-12 22:31:18] udpate price: 192080.KS, row: 27
[2024-09-12 22:31:19] udpate price: 004415.KS, row: 27
[2024-09-12 22:31:20] udpate price: 021050.KS, row: 27
[2024-09-12 22:31:21] udpate price: 092790.KS, row: 27
[2024-09-12 22:31:22] udpate price: 45014K.KS, row: 27
[2024-09-12 22:31:22] udpate price: 375500.KS, row: 27
[2024-09-12 22:31:23] udpate price: 090355.KS, row: 27
[2024-09-12 22:31:24] udpate price: 005940.KS, row: 27
[2024-09-12 22:31:25] udpate price: 017900.KS, row: 27
[2024-09-12 22:31:26] udpate price: 006400.KS, row: 27
[2024-09-12 22:31:27] udpate price: 013570.KS, row: 27
[2024-09-12 22:31:28] udpate price: 105630.KS, row: 27
[2024-09-12 22:31:29] udpate price: 042660.KS, row: 27
[2024-09-12 22:31:30] udpate price: 017810.KS, row: 27
[2024-09-12 22:31:31] udpate price: 26490K.KS, row: 27
[2024-09-12 22:31:32] udpate price: 000890.KS, row: 403
[2024-09-12 22:31:33] udpate price: 004830.KS, row: 27
[2024-09-12 22:31:34] udpate price: 120115.KS, row: 27
[2024-09-12 22:31:35] udpate price: 088350.KS, row: 27
[2024-09-12 22:31:36] udpate price: 33637L.KS, row: 27
[2024-09-12 22:31:37] udpate price: 129260.KS, row: 27
[2024-09-12 22:31:37] udpate price: 000140.KS, row: 27
[2024-09-12 22:31:38] udpate price: 016360.KS, row: 27
[2024-09-12 22:31:39] udpate price: 021820.KS, row: 27
[2024-09-12 22:31:40] udpate price: 383220.KS, row: 27
[2024-09-12 22:31:41] udpate price: 077970.KS, row: 27
[2024-09-12 22:31:42] udpate price: 007575.KS, row: 403
[2024-09-12 22:31:43] udpate price: 001527.KS, row: 27
[2024-09-12 22:31:44] udpate price: 004960.KS, row: 27
[2024-09-12 22:31:45] udpate price: 090350.KS, row: 27
[2024-09-12 22:31:46] udpate price: 00680K.KS, row: 27
[2024-09-12 22:31:47] udpate price: 003560.KS, row: 27
[2024-09-12 22:31:47] udpate price: 004140.KS, row: 27
[2024-09-12 22:31:48] udpate price: 008970.KS, row: 27
[2024-09-12 22:31:50] udpate price: 008500.KS, row: 403
[2024-09-12 22:31:50] udpate price: 047040.KS, row: 27
[2024-09-12 22:31:51] udpate price: 068290.KS, row: 27
[2024-09-12 22:31:52] udpate price: 005385.KS, row: 27
[2024-09-12 22:31:53] udpate price: 002460.KS, row: 27
[2024-09-12 22:31:54] udpate price: 001560.KS, row: 27
[2024-09-12 22:31:55] udpate price: 033920.KS, row: 27
[2024-09-12 22:31:56] udpate price: 298020.KS, row: 27
[2024-09-12 22:31:57] udpate price: 000120.KS, row: 27
[2024-09-12 22:31:57] udpate price: 068270.KS, row: 27
[2024-09-12 22:31:58] udpate price: 000815.KS, row: 27
[2024-09-12 22:31:59] udpate price: 008060.KS, row: 27
[2024-09-12 22:32:00] udpate price: 022100.KS, row: 27
[2024-09-12 22:32:01] udpate price: 443060.KS, row: 27
[2024-09-12 22:32:02] udpate price: 012610.KS, row: 403
[2024-09-12 22:32:03] udpate price: 122900.KS, row: 27
[2024-09-12 22:32:04] udpate price: 014915.KS, row: 403
[2024-09-12 22:32:05] udpate price: 446070.KS, row: 27
[2024-09-12 22:32:07] udpate price: 000225.KS, row: 403
[2024-09-12 22:32:08] udpate price: 272450.KS, row: 27
[2024-09-12 22:32:09] udpate price: 013520.KS, row: 27
[2024-09-12 22:32:10] udpate price: 005430.KS, row: 27
[2024-09-12 22:32:11] udpate price: 002960.KS, row: 27
[2024-09-12 22:32:11] udpate price: 134380.KS, row: 27
[2024-09-12 22:32:13] udpate price: 003160.KS, row: 27
[2024-09-12 22:32:13] udpate price: 034120.KS, row: 27
[2024-09-12 22:32:14] udpate price: 102280.KS, row: 27
[2024-09-12 22:32:15] udpate price: 011780.KS, row: 27
[2024-09-12 22:32:16] udpate price: 001200.KS, row: 27
[2024-09-12 22:32:17] udpate price: 168490.KS, row: 27
[2024-09-12 22:32:18] udpate price: 012630.KS, row: 27
[2024-09-12 22:32:19] udpate price: 161890.KS, row: 27
[2024-09-12 22:32:20] udpate price: 016590.KS, row: 27
[2024-09-12 22:32:21] udpate price: 008350.KS, row: 403
[2024-09-12 22:32:22] udpate price: 002710.KS, row: 27
[2024-09-12 22:32:23] udpate price: 002380.KS, row: 27
[2024-09-12 22:32:24] udpate price: 003030.KS, row: 27
[2024-09-12 22:32:25] udpate price: 000215.KS, row: 403
[2024-09-12 22:32:26] udpate price: 004370.KS, row: 27
[2024-09-12 22:32:27] udpate price: 017940.KS, row: 27
[2024-09-12 22:32:28] udpate price: 000087.KS, row: 27
[2024-09-12 22:32:29] udpate price: 090430.KS, row: 27
[2024-09-12 22:32:30] udpate price: 281820.KS, row: 27
[2024-09-12 22:32:31] udpate price: 011330.KS, row: 27
[2024-09-12 22:32:32] udpate price: 009240.KS, row: 27
[2024-09-12 22:32:33] udpate price: 009770.KS, row: 27
[2024-09-12 22:32:34] udpate price: 071970.KS, row: 27
[2024-09-12 22:32:35] udpate price: 241560.KS, row: 27
[2024-09-12 22:32:35] udpate price: 033530.KS, row: 27
[2024-09-12 22:32:37] udpate price: 123700.KS, row: 27
[2024-09-12 22:32:38] udpate price: 003240.KS, row: 403
[2024-09-12 22:32:39] udpate price: 001230.KS, row: 27
[2024-09-12 22:32:40] udpate price: 344820.KS, row: 27
[2024-09-12 22:32:40] udpate price: 37550L.KS, row: 27
[2024-09-12 22:32:41] udpate price: 001380.KS, row: 27
[2024-09-12 22:32:42] udpate price: 000105.KS, row: 27
[2024-09-12 22:32:43] udpate price: 017670.KS, row: 27
[2024-09-12 22:32:44] udpate price: 007110.KS, row: 27
[2024-09-12 22:32:45] udpate price: 060980.KS, row: 27
[2024-09-12 22:32:46] udpate price: 267260.KS, row: 27
[2024-09-12 22:32:47] udpate price: 028670.KS, row: 27
[2024-09-12 22:32:48] udpate price: 111380.KS, row: 27
[2024-09-12 22:32:49] udpate price: 011760.KS, row: 27
[2024-09-12 22:32:50] udpate price: 016450.KS, row: 27
[2024-09-12 22:32:51] udpate price: 108670.KS, row: 27
[2024-09-12 22:32:52] udpate price: 012690.KS, row: 27
[2024-09-12 22:32:53] udpate price: 178920.KS, row: 27
[2024-09-12 22:32:54] udpate price: 005680.KS, row: 27
[2024-09-12 22:32:55] udpate price: 001260.KS, row: 27
[2024-09-12 22:32:55] udpate price: 350520.KS, row: 27
[2024-09-12 22:32:56] udpate price: 071055.KS, row: 27
[2024-09-12 22:32:57] udpate price: 064350.KS, row: 27
[2024-09-12 22:32:58] udpate price: 023800.KS, row: 27
[2024-09-12 22:32:59] udpate price: 117580.KS, row: 27
[2024-09-12 22:33:00] udpate price: 001720.KS, row: 27
[2024-09-12 22:33:01] udpate price: 138490.KS, row: 27
[2024-09-12 22:33:02] udpate price: 130660.KS, row: 27
[2024-09-12 22:33:03] udpate price: 002200.KS, row: 27
[2024-09-12 22:33:04] udpate price: 088790.KS, row: 27
[2024-09-12 22:33:05] udpate price: 020150.KS, row: 403
[2024-09-12 22:33:06] udpate price: 001520.KS, row: 27
[2024-09-12 22:33:07] udpate price: 316140.KS, row: 27
[2024-09-12 22:33:08] udpate price: 005830.KS, row: 27
[2024-09-12 22:33:09] udpate price: 093240.KS, row: 27
[2024-09-12 22:33:10] udpate price: 071050.KS, row: 27
[2024-09-12 22:33:11] udpate price: 487570.KS, row: 27
[2024-09-12 22:33:12] udpate price: 003650.KS, row: 27
[2024-09-12 22:33:13] udpate price: 108320.KS, row: 27
[2024-09-12 22:33:14] udpate price: 085620.KS, row: 27
[2024-09-12 22:33:15] udpate price: 075580.KS, row: 27
[2024-09-12 22:33:16] udpate price: 381970.KS, row: 27
[2024-09-12 22:33:17] udpate price: 100090.KS, row: 27
[2024-09-12 22:33:18] udpate price: 001020.KS, row: 27
[2024-09-12 22:33:19] udpate price: 37550K.KS, row: 27
[2024-09-12 22:33:20] udpate price: 011210.KS, row: 27
[2024-09-12 22:33:21] udpate price: 004980.KS, row: 27
[2024-09-12 22:33:22] udpate price: 001130.KS, row: 27
[2024-09-12 22:33:23] udpate price: 002020.KS, row: 403
[2024-09-12 22:33:24] udpate price: 012030.KS, row: 27
[2024-09-12 22:33:25] udpate price: 004970.KS, row: 27
[2024-09-12 22:33:26] udpate price: 460860.KS, row: 27
[2024-09-12 22:33:27] udpate price: 002310.KS, row: 27
[2024-09-12 22:33:28] udpate price: 042670.KS, row: 27
[2024-09-12 22:33:29] udpate price: 002920.KS, row: 27
[2024-09-12 22:33:30] udpate price: 000970.KS, row: 27
[2024-09-12 22:33:31] udpate price: 005930.KS, row: 27
[2024-09-12 22:33:32] udpate price: 103140.KS, row: 27
[2024-09-12 22:33:33] udpate price: 008260.KS, row: 27
[2024-09-12 22:33:34] udpate price: 003547.KS, row: 27
[2024-09-12 22:33:35] udpate price: 088260.KS, row: 27
[2024-09-12 22:33:36] udpate price: 271940.KS, row: 403
[2024-09-12 22:33:37] udpate price: 014440.KS, row: 27
[2024-09-12 22:33:38] udpate price: 105840.KS, row: 27
[2024-09-12 22:33:39] udpate price: 004770.KS, row: 27
[2024-09-12 22:33:40] udpate price: 004720.KS, row: 27
[2024-09-12 22:33:41] udpate price: 192820.KS, row: 27
[2024-09-12 22:33:42] udpate price: 003300.KS, row: 27
[2024-09-12 22:33:42] udpate price: 002785.KS, row: 27
[2024-09-12 22:33:43] udpate price: 044820.KS, row: 27
[2024-09-12 22:33:44] udpate price: 180640.KS, row: 27
[2024-09-12 22:33:45] udpate price: 016580.KS, row: 27
[2024-09-12 22:33:46] udpate price: 011500.KS, row: 27
[2024-09-12 22:33:47] udpate price: 002900.KS, row: 27
[2024-09-12 22:33:48] udpate price: 004430.KS, row: 27
[2024-09-12 22:33:49] udpate price: 010690.KS, row: 27
[2024-09-12 22:33:50] udpate price: 000080.KS, row: 27
[2024-09-12 22:33:51] udpate price: 011280.KS, row: 27
[2024-09-12 22:33:52] udpate price: 365550.KS, row: 27
[2024-09-12 22:33:53] udpate price: 078930.KS, row: 27
[2024-09-12 22:33:54] udpate price: 015860.KS, row: 27
[2024-09-12 22:33:55] udpate price: 081000.KS, row: 27
[2024-09-12 22:33:56] udpate price: 326030.KS, row: 403
[2024-09-12 22:33:57] udpate price: 014285.KS, row: 27
[2024-09-12 22:33:57] udpate price: 005300.KS, row: 27
[2024-09-12 22:33:58] udpate price: 030190.KS, row: 27
[2024-09-12 22:33:59] udpate price: 451800.KS, row: 27
[2024-09-12 22:34:00] udpate price: 432320.KS, row: 27
[2024-09-12 22:34:01] udpate price: 057050.KS, row: 27
