[2024-07-11 21:41:02] Try to insert 1309 codes
[2024-07-11 21:41:06] udpate price: 900340.KQ, row: 3
[2024-09-12 22:29:54] udpate price: 443670.KQ, row: 27
[2024-09-12 22:29:55] udpate price: 049430.KQ, row: 26
[2024-09-12 22:29:56] udpate price: 437780.KQ, row: 27
[2024-09-12 22:29:56] udpate price: 032080.KQ, row: 26
[2024-09-12 22:29:57] udpate price: 195940.KQ, row: 27
[2024-09-12 22:29:58] udpate price: 038680.KQ, row: 27
[2024-09-12 22:29:59] udpate price: 017510.KQ, row: 27
[2024-09-12 22:30:00] udpate price: 253450.KQ, row: 27
[2024-09-12 22:30:01] udpate price: 382800.KQ, row: 27
[2024-09-12 22:30:02] udpate price: 261200.KQ, row: 27
[2024-09-12 22:30:03] udpate price: 102710.KQ, row: 27
[2024-09-12 22:30:03] udpate price: 405100.KQ, row: 27
[2024-09-12 22:30:04] udpate price: 099410.KQ, row: 26
[2024-09-12 22:30:05] udpate price: 448370.KQ, row: 27
[2024-09-12 22:30:06] udpate price: 131180.KQ, row: 27
[2024-09-12 22:30:07] udpate price: 303530.KQ, row: 27
[2024-09-12 22:30:08] udpate price: 014200.KQ, row: 27
[2024-09-12 22:30:09] udpate price: 086960.KQ, row: 27
[2024-09-12 22:30:10] udpate price: 456070.KQ, row: 14
[2024-09-12 22:30:11] udpate price: 416180.KQ, row: 27
[2024-09-12 22:30:11] udpate price: 038500.KQ, row: 27
[2024-09-12 22:30:12] udpate price: 435870.KQ, row: 27
[2024-09-12 22:30:13] udpate price: 331920.KQ, row: 401
[2024-09-12 22:30:14] udpate price: 424140.KQ, row: 31
[2024-09-12 22:30:15] udpate price: 352480.KQ, row: 27
[2024-09-12 22:30:16] udpate price: 107600.KQ, row: 27
[2024-09-12 22:30:17] udpate price: 222420.KQ, row: 27
[2024-09-12 22:30:18] udpate price: 032540.KQ, row: 27
[2024-09-12 22:30:18] udpate price: 050890.KQ, row: 27
[2024-09-12 22:30:19] udpate price: 298060.KQ, row: 27
[2024-09-12 22:30:20] udpate price: 438220.KQ, row: 27
[2024-09-12 22:30:21] udpate price: 027710.KQ, row: 27
[2024-09-12 22:30:22] udpate price: 151860.KQ, row: 27
[2024-09-12 22:30:23] udpate price: 089890.KQ, row: 27
[2024-09-12 22:30:24] udpate price: 272290.KQ, row: 27
[2024-09-12 22:30:25] udpate price: 208350.KQ, row: 27
[2024-09-12 22:30:26] udpate price: 464680.KQ, row: 27
[2024-09-12 22:30:26] udpate price: 134060.KQ, row: 26
[2024-09-12 22:30:27] udpate price: 250060.KQ, row: 27
[2024-09-12 22:30:28] udpate price: 031310.KQ, row: 27
[2024-09-12 22:30:29] udpate price: 083660.KQ, row: 27
[2024-09-12 22:30:30] udpate price: 025870.KQ, row: 398
[2024-09-12 22:30:31] udpate price: 041440.KQ, row: 27
[2024-09-12 22:30:32] udpate price: 474490.KQ, row: 27
[2024-09-12 22:30:33] udpate price: 354200.KQ, row: 27
[2024-09-12 22:30:34] udpate price: 291650.KQ, row: 27
[2024-09-12 22:30:34] udpate price: 238200.KQ, row: 27
[2024-09-12 22:30:35] udpate price: 393890.KQ, row: 27
[2024-09-12 22:30:36] udpate price: 046120.KQ, row: 27
[2024-09-12 22:30:37] udpate price: 142210.KQ, row: 27
[2024-09-12 22:30:38] udpate price: 237820.KQ, row: 27
[2024-09-12 22:30:39] udpate price: 106520.KQ, row: 27
[2024-09-12 22:30:39] udpate price: 042940.KQ, row: 27
[2024-09-12 22:30:40] udpate price: 434480.KQ, row: 27
[2024-09-12 22:30:41] udpate price: 319660.KQ, row: 27
[2024-09-12 22:30:42] udpate price: 187790.KQ, row: 27
[2024-09-12 22:30:43] udpate price: 038010.KQ, row: 27
[2024-09-12 22:30:44] udpate price: 148930.KQ, row: 26
[2024-09-12 22:30:45] udpate price: 465320.KQ, row: 27
[2024-09-12 22:30:46] udpate price: 215100.KQ, row: 27
[2024-09-12 22:30:46] udpate price: 900270.KQ, row: 27
[2024-09-12 22:30:47] udpate price: 066410.KQ, row: 27
[2024-09-12 22:30:48] udpate price: 099320.KQ, row: 27
[2024-09-12 22:30:49] udpate price: 119830.KQ, row: 27
[2024-09-12 22:30:50] udpate price: 090150.KQ, row: 27
[2024-09-12 22:30:51] udpate price: 010470.KQ, row: 27
[2024-09-12 22:30:52] udpate price: 282720.KQ, row: 27
[2024-09-12 22:30:53] udpate price: 169330.KQ, row: 27
[2024-09-12 22:30:54] udpate price: 263810.KQ, row: 27
[2024-09-12 22:30:54] udpate price: 101730.KQ, row: 27
[2024-09-12 22:30:55] udpate price: 064520.KQ, row: 27
[2024-09-12 22:30:56] udpate price: 054950.KQ, row: 27
[2024-09-12 22:30:57] udpate price: 332570.KQ, row: 27
[2024-09-12 22:30:58] udpate price: 036200.KQ, row: 27
[2024-09-12 22:30:59] udpate price: 450520.KQ, row: 27
[2024-09-12 22:30:59] udpate price: 094940.KQ, row: 27
[2024-09-12 22:31:00] udpate price: 173130.KQ, row: 27
[2024-09-12 22:31:01] udpate price: 370090.KQ, row: 27
[2024-09-12 22:31:02] udpate price: 036800.KQ, row: 27
[2024-09-12 22:31:03] udpate price: 417180.KQ, row: 26
[2024-09-12 22:31:04] udpate price: 032960.KQ, row: 27
[2024-09-12 22:31:04] udpate price: 066590.KQ, row: 27
[2024-09-12 22:31:06] udpate price: 044180.KQ, row: 402
[2024-09-12 22:31:06] udpate price: 208140.KQ, row: 27
[2024-09-12 22:31:07] udpate price: 204610.KQ, row: 27
[2024-09-12 22:31:08] udpate price: 039740.KQ, row: 27
[2024-09-12 22:31:09] udpate price: 425420.KQ, row: 27
[2024-09-12 22:31:10] udpate price: 439090.KQ, row: 27
[2024-09-12 22:31:11] udpate price: 147760.KQ, row: 27
[2024-09-12 22:31:12] udpate price: 123570.KQ, row: 27
[2024-09-12 22:31:12] udpate price: 062860.KQ, row: 27
[2024-09-12 22:31:13] udpate price: 011040.KQ, row: 27
[2024-09-12 22:31:14] udpate price: 258790.KQ, row: 27
[2024-09-12 22:31:15] udpate price: 377460.KQ, row: 27
[2024-09-12 22:31:16] udpate price: 273640.KQ, row: 27
[2024-09-12 22:31:17] udpate price: 442900.KQ, row: 27
[2024-09-12 22:31:18] udpate price: 093520.KQ, row: 27
[2024-09-12 22:31:19] udpate price: 464440.KQ, row: 27
[2024-09-12 22:31:20] udpate price: 066700.KQ, row: 27
[2024-09-12 22:31:21] udpate price: 007720.KQ, row: 399
[2024-09-12 22:31:22] udpate price: 069080.KQ, row: 27
[2024-09-12 22:31:22] udpate price: 218150.KQ, row: 27
[2024-09-12 22:31:23] udpate price: 206640.KQ, row: 27
[2024-09-12 22:31:24] udpate price: 122310.KQ, row: 26
[2024-09-12 22:31:25] udpate price: 454750.KQ, row: 27
[2024-09-12 22:31:26] udpate price: 089850.KQ, row: 27
[2024-09-12 22:31:27] udpate price: 008470.KQ, row: 394
[2024-09-12 22:31:28] udpate price: 457550.KQ, row: 27
[2024-09-12 22:31:29] udpate price: 044060.KQ, row: 27
[2024-09-12 22:31:30] udpate price: 090710.KQ, row: 27
[2024-09-12 22:31:30] udpate price: 067630.KQ, row: 27
[2024-09-12 22:31:31] udpate price: 050960.KQ, row: 27
[2024-09-12 22:31:32] udpate price: 041910.KQ, row: 27
[2024-09-12 22:31:33] udpate price: 066910.KQ, row: 27
[2024-09-12 22:31:34] udpate price: 340440.KQ, row: 26
[2024-09-12 22:31:35] udpate price: 090850.KQ, row: 26
[2024-09-12 22:31:36] udpate price: 472230.KQ, row: 27
[2024-09-12 22:31:37] udpate price: 052020.KQ, row: 27
[2024-09-12 22:31:38] udpate price: 123840.KQ, row: 27
[2024-09-12 22:31:38] udpate price: 357780.KQ, row: 27
[2024-09-12 22:31:39] udpate price: 347850.KQ, row: 27
[2024-09-12 22:31:40] udpate price: 293780.KQ, row: 27
[2024-09-12 22:31:41] udpate price: 082210.KQ, row: 27
[2024-09-12 22:31:42] udpate price: 335890.KQ, row: 27
[2024-09-12 22:31:43] udpate price: 351330.KQ, row: 27
[2024-09-12 22:31:44] udpate price: 044780.KQ, row: 26
[2024-09-12 22:31:44] udpate price: 235980.KQ, row: 27
[2024-09-12 22:31:45] udpate price: 057680.KQ, row: 27
[2024-09-12 22:31:46] udpate price: 476470.KQ, row: 27
[2024-09-12 22:31:47] udpate price: 092300.KQ, row: 27
[2024-09-12 22:31:48] udpate price: 089010.KQ, row: 27
[2024-09-12 22:31:49] udpate price: 318000.KQ, row: 27
[2024-09-12 22:31:50] udpate price: 137950.KQ, row: 27
[2024-09-12 22:31:51] udpate price: 391710.KQ, row: 27
[2024-09-12 22:31:52] udpate price: 474930.KQ, row: 27
[2024-09-12 22:31:53] udpate price: 190650.KQ, row: 26
[2024-09-12 22:31:54] udpate price: 137400.KQ, row: 27
[2024-09-12 22:31:54] udpate price: 058610.KQ, row: 27
[2024-09-12 22:31:56] udpate price: 478780.KQ, row: 15
[2024-09-12 22:31:56] udpate price: 052400.KQ, row: 27
[2024-09-12 22:31:57] udpate price: 029960.KQ, row: 27
[2024-09-12 22:31:58] udpate price: 314140.KQ, row: 27
[2024-09-12 22:31:59] udpate price: 040350.KQ, row: 26
[2024-09-12 22:32:00] udpate price: 032620.KQ, row: 27
[2024-09-12 22:32:01] udpate price: 023770.KQ, row: 27
[2024-09-12 22:32:02] udpate price: 091440.KQ, row: 26
[2024-09-12 22:32:02] udpate price: 417790.KQ, row: 27
[2024-09-12 22:32:03] udpate price: 224110.KQ, row: 27
[2024-09-12 22:32:04] udpate price: 020180.KQ, row: 27
[2024-09-12 22:32:05] udpate price: 039290.KQ, row: 27
[2024-09-12 22:32:06] udpate price: 412540.KQ, row: 27
[2024-09-12 22:32:07] udpate price: 457940.KQ, row: 27
[2024-09-12 22:32:08] udpate price: 430460.KQ, row: 27
[2024-09-12 22:32:09] udpate price: 090470.KQ, row: 27
[2024-09-12 22:32:10] udpate price: 048830.KQ, row: 26
[2024-09-12 22:32:11] udpate price: 457390.KQ, row: 27
[2024-09-12 22:32:12] udpate price: 289080.KQ, row: 27
[2024-09-12 22:32:13] udpate price: 469750.KQ, row: 5
[2024-09-12 22:32:14] udpate price: 462020.KQ, row: 27
[2024-09-12 22:32:15] udpate price: 365340.KQ, row: 27
[2024-09-12 22:32:16] udpate price: 303360.KQ, row: 27
[2024-09-12 22:32:17] udpate price: 064090.KQ, row: 27
[2024-09-12 22:32:17] udpate price: 084370.KQ, row: 27
[2024-09-12 22:32:18] udpate price: 394280.KQ, row: 27
[2024-09-12 22:32:19] udpate price: 269620.KQ, row: 27
[2024-09-12 22:32:20] udpate price: 226330.KQ, row: 27
[2024-09-12 22:32:21] udpate price: 054930.KQ, row: 27
[2024-09-12 22:32:22] udpate price: 019210.KQ, row: 27
[2024-09-12 22:32:23] udpate price: 221800.KQ, row: 27
[2024-09-12 22:32:24] udpate price: 270660.KQ, row: 27
[2024-09-12 22:32:25] udpate price: 010280.KQ, row: 26
[2024-09-12 22:32:26] udpate price: 900280.KQ, row: 27
[2024-09-12 22:32:27] udpate price: 093380.KQ, row: 27
[2024-09-12 22:32:28] udpate price: 024800.KQ, row: 26
[2024-09-12 22:32:29] udpate price: 366030.KQ, row: 27
[2024-09-12 22:32:30] udpate price: 038290.KQ, row: 27
[2024-09-12 22:32:31] udpate price: 008370.KQ, row: 27
[2024-09-12 22:32:31] udpate price: 452200.KQ, row: 27
[2024-09-12 22:32:32] udpate price: 073010.KQ, row: 27
[2024-09-12 22:32:33] udpate price: 455310.KQ, row: 27
[2024-09-12 22:32:34] udpate price: 086890.KQ, row: 27
[2024-09-12 22:32:35] udpate price: 160980.KQ, row: 26
[2024-09-12 22:32:36] udpate price: 396470.KQ, row: 27
[2024-09-12 22:32:37] udpate price: 450940.KQ, row: 27
[2024-09-12 22:32:38] udpate price: 137940.KQ, row: 27
[2024-09-12 22:32:39] udpate price: 036030.KQ, row: 27
[2024-09-12 22:32:40] udpate price: 211050.KQ, row: 27
[2024-09-12 22:32:40] udpate price: 017000.KQ, row: 27
[2024-09-12 22:32:41] udpate price: 016100.KQ, row: 27
[2024-09-12 22:32:42] udpate price: 112040.KQ, row: 27
[2024-09-12 22:32:43] udpate price: 138070.KQ, row: 27
[2024-09-12 22:32:44] udpate price: 059120.KQ, row: 27
[2024-09-12 22:32:45] udpate price: 408900.KQ, row: 27
[2024-09-12 22:32:46] udpate price: 128660.KQ, row: 27
[2024-09-12 22:32:46] udpate price: 456490.KQ, row: 27
[2024-09-12 22:32:48] udpate price: 482520.KQ, row: 21
[2024-09-12 22:32:49] udpate price: 311320.KQ, row: 26
[2024-09-12 22:32:49] udpate price: 052670.KQ, row: 27
[2024-09-12 22:32:50] udpate price: 086670.KQ, row: 27
[2024-09-12 22:32:51] udpate price: 189980.KQ, row: 27
[2024-09-12 22:32:52] udpate price: 214180.KQ, row: 26
[2024-09-12 22:32:53] udpate price: 052460.KQ, row: 27
[2024-09-12 22:32:54] udpate price: 336060.KQ, row: 27
[2024-09-12 22:32:55] udpate price: 323350.KQ, row: 27
[2024-09-12 22:32:56] udpate price: 056190.KQ, row: 27
[2024-09-12 22:32:57] udpate price: 109080.KQ, row: 27
[2024-09-12 22:32:58] udpate price: 112290.KQ, row: 27
[2024-09-12 22:32:59] udpate price: 133750.KQ, row: 27
[2024-09-12 22:33:00] udpate price: 389140.KQ, row: 27
[2024-09-12 22:33:00] udpate price: 108380.KQ, row: 27
[2024-09-12 22:33:01] udpate price: 078600.KQ, row: 27
[2024-09-12 22:33:02] udpate price: 403490.KQ, row: 27
[2024-09-12 22:33:03] udpate price: 099190.KQ, row: 27
[2024-09-12 22:33:04] udpate price: 016670.KQ, row: 26
[2024-09-12 22:33:05] udpate price: 277070.KQ, row: 27
[2024-09-12 22:33:06] udpate price: 241710.KQ, row: 27
[2024-09-12 22:33:07] udpate price: 177830.KQ, row: 27
[2024-09-12 22:33:08] udpate price: 072770.KQ, row: 27
[2024-09-12 22:33:09] udpate price: 205100.KQ, row: 27
[2024-09-12 22:33:10] udpate price: 356890.KQ, row: 27
[2024-09-12 22:33:11] udpate price: 318410.KQ, row: 26
[2024-09-12 22:33:12] udpate price: 004590.KQ, row: 26
[2024-09-12 22:33:13] udpate price: 098120.KQ, row: 27
[2024-09-12 22:33:14] udpate price: 205470.KQ, row: 27
[2024-09-12 22:33:15] udpate price: 065530.KQ, row: 26
[2024-09-12 22:33:16] udpate price: 065510.KQ, row: 27
[2024-09-12 22:33:17] udpate price: 126600.KQ, row: 402
[2024-09-12 22:33:18] udpate price: 332370.KQ, row: 26
[2024-09-12 22:33:19] udpate price: 027580.KQ, row: 27
[2024-09-12 22:33:20] udpate price: 413600.KQ, row: 42
[2024-09-12 22:33:21] udpate price: 376930.KQ, row: 27
[2024-09-12 22:33:22] udpate price: 085670.KQ, row: 27
[2024-09-12 22:33:23] udpate price: 139670.KQ, row: 27
[2024-09-12 22:33:24] udpate price: 294570.KQ, row: 26
[2024-09-12 22:33:24] udpate price: 036930.KQ, row: 27
[2024-09-12 22:33:25] udpate price: 006620.KQ, row: 27
[2024-09-12 22:33:26] udpate price: 121600.KQ, row: 27
[2024-09-12 22:33:27] udpate price: 448830.KQ, row: 27
[2024-09-12 22:33:28] udpate price: 050860.KQ, row: 27
[2024-09-12 22:33:29] udpate price: 149980.KQ, row: 27
[2024-09-12 22:33:30] udpate price: 476080.KQ, row: 15
[2024-09-12 22:33:31] udpate price: 440110.KQ, row: 27
[2024-09-12 22:33:32] udpate price: 038870.KQ, row: 27
[2024-09-12 22:33:33] udpate price: 455250.KQ, row: 27
[2024-09-12 22:33:34] udpate price: 083650.KQ, row: 27
[2024-09-12 22:33:35] udpate price: 032750.KQ, row: 403
[2024-09-12 22:33:36] udpate price: 033100.KQ, row: 27
[2024-09-12 22:33:37] udpate price: 352700.KQ, row: 27
[2024-09-12 22:33:38] udpate price: 453860.KQ, row: 27
[2024-09-12 22:33:39] udpate price: 041510.KQ, row: 27
[2024-09-12 22:33:40] udpate price: 461030.KQ, row: 27
[2024-09-12 22:33:40] udpate price: 084110.KQ, row: 27
[2024-09-12 22:33:41] udpate price: 331520.KQ, row: 27
[2024-09-12 22:33:42] udpate price: 950110.KQ, row: 27
[2024-09-12 22:33:43] udpate price: 110790.KQ, row: 27
[2024-09-12 22:33:44] udpate price: 069920.KQ, row: 26
[2024-09-12 22:33:45] udpate price: 105330.KQ, row: 27
[2024-09-12 22:33:46] udpate price: 265560.KQ, row: 27
[2024-09-12 22:33:47] udpate price: 049550.KQ, row: 27
[2024-09-12 22:33:48] udpate price: 263020.KQ, row: 27
[2024-09-12 22:33:49] udpate price: 035810.KQ, row: 27
[2024-09-12 22:33:49] udpate price: 051500.KQ, row: 27
[2024-09-12 22:33:50] udpate price: 237880.KQ, row: 27
[2024-09-12 22:33:51] udpate price: 382480.KQ, row: 27
[2024-09-12 22:33:52] udpate price: 450330.KQ, row: 27
[2024-09-12 22:33:53] udpate price: 097870.KQ, row: 27
[2024-09-12 22:33:54] udpate price: 088390.KQ, row: 27
[2024-09-12 22:33:55] udpate price: 083790.KQ, row: 27
[2024-09-12 22:33:56] udpate price: 013120.KQ, row: 27
[2024-09-12 22:33:57] udpate price: 043650.KQ, row: 27
[2024-09-12 22:33:58] udpate price: 091700.KQ, row: 27
[2024-09-12 22:33:59] udpate price: 263920.KQ, row: 27
[2024-09-12 22:34:00] udpate price: 424760.KQ, row: 27
[2024-09-12 22:34:00] udpate price: 023900.KQ, row: 26
[2024-09-12 22:34:01] udpate price: 082850.KQ, row: 27
[2024-09-12 22:34:02] udpate price: 031510.KQ, row: 27
[2024-09-12 22:34:03] udpate price: 075130.KQ, row: 27
[2024-09-12 22:34:04] udpate price: 118990.KQ, row: 27
[2024-09-12 22:34:05] udpate price: 143240.KQ, row: 27
[2024-09-12 22:34:06] udpate price: 037230.KQ, row: 27
[2024-09-12 22:34:07] udpate price: 215360.KQ, row: 27
[2024-09-12 22:34:08] udpate price: 045660.KQ, row: 26
[2024-09-12 22:34:09] udpate price: 376190.KQ, row: 402
[2024-09-12 22:34:10] udpate price: 037460.KQ, row: 27
[2024-09-12 22:34:11] udpate price: 063080.KQ, row: 27
[2024-09-12 22:34:12] udpate price: 002290.KQ, row: 27
[2024-09-12 22:34:13] udpate price: 067290.KQ, row: 27
[2024-09-12 22:34:14] udpate price: 458610.KQ, row: 27
[2024-09-12 22:34:15] udpate price: 065150.KQ, row: 27
[2024-09-12 22:34:15] udpate price: 472850.KQ, row: 27
[2024-09-12 22:34:16] udpate price: 214430.KQ, row: 27
[2024-09-12 22:34:17] udpate price: 061250.KQ, row: 27
[2024-09-12 22:34:18] udpate price: 066670.KQ, row: 27
[2024-09-12 22:34:19] udpate price: 053260.KQ, row: 26
[2024-09-12 22:34:20] udpate price: 356680.KQ, row: 27
[2024-09-12 22:34:21] udpate price: 033050.KQ, row: 26
[2024-09-12 22:34:22] udpate price: 069510.KQ, row: 26
[2024-09-12 22:34:22] udpate price: 318010.KQ, row: 26
[2024-09-12 22:34:23] udpate price: 041960.KQ, row: 27
[2024-09-12 22:34:24] udpate price: 216080.KQ, row: 27
[2024-09-12 22:34:25] udpate price: 019770.KQ, row: 27
[2024-09-12 22:34:26] udpate price: 237750.KQ, row: 27
[2024-09-12 22:34:27] udpate price: 192250.KQ, row: 27
[2024-09-12 22:34:28] udpate price: 179290.KQ, row: 27
[2024-09-12 22:34:29] udpate price: 461300.KQ, row: 9
[2024-09-12 22:34:30] udpate price: 101390.KQ, row: 27
[2024-09-12 22:34:31] udpate price: 012620.KQ, row: 26
[2024-09-12 22:34:32] udpate price: 417860.KQ, row: 27
[2024-09-12 22:34:33] udpate price: 418470.KQ, row: 27
[2024-09-12 22:34:34] udpate price: 226360.KQ, row: 27
[2024-09-12 22:34:35] udpate price: 011080.KQ, row: 27
[2024-09-12 22:34:36] udpate price: 453450.KQ, row: 27
[2024-09-12 22:34:37] udpate price: 155650.KQ, row: 27
[2024-09-12 22:34:38] udpate price: 217480.KQ, row: 27
[2024-09-12 22:34:39] udpate price: 052220.KQ, row: 27
[2024-09-12 22:34:40] udpate price: 053800.KQ, row: 27
[2024-09-12 22:34:40] udpate price: 101400.KQ, row: 26
[2024-09-12 22:34:41] udpate price: 014470.KQ, row: 27
[2024-09-12 22:34:42] udpate price: 046210.KQ, row: 27
[2024-09-12 22:34:43] udpate price: 092600.KQ, row: 27
[2024-09-12 22:34:44] udpate price: 045390.KQ, row: 27
[2024-09-12 22:34:45] udpate price: 462350.KQ, row: 27
[2024-09-12 22:34:46] udpate price: 260930.KQ, row: 27
[2024-09-12 22:34:47] udpate price: 065130.KQ, row: 27
[2024-09-12 22:34:48] udpate price: 421800.KQ, row: 27
[2024-09-12 22:34:49] udpate price: 446540.KQ, row: 27
[2024-09-12 22:34:50] udpate price: 479880.KQ, row: 27
[2024-09-12 22:34:51] udpate price: 464280.KQ, row: 16
[2024-09-12 22:34:52] udpate price: 290090.KQ, row: 27
[2024-09-12 22:34:53] udpate price: 389500.KQ, row: 27
[2024-09-12 22:34:54] udpate price: 246710.KQ, row: 27
[2024-09-12 22:34:55] udpate price: 043090.KQ, row: 26
[2024-09-12 22:34:55] udpate price: 214610.KQ, row: 27
[2024-09-12 22:34:56] udpate price: 083310.KQ, row: 27
[2024-09-12 22:34:57] udpate price: 090360.KQ, row: 27
[2024-09-12 22:34:58] udpate price: 103230.KQ, row: 26
[2024-09-12 22:34:59] udpate price: 021650.KQ, row: 27
[2024-09-12 22:35:00] udpate price: 411080.KQ, row: 27
[2024-09-12 22:35:01] udpate price: 095270.KQ, row: 27
[2024-09-12 22:35:02] udpate price: 234340.KQ, row: 26
[2024-09-12 22:35:03] udpate price: 399720.KQ, row: 27
[2024-09-12 22:35:04] udpate price: 267320.KQ, row: 27
[2024-09-12 22:35:05] udpate price: 230980.KQ, row: 27
[2024-09-12 22:35:06] udpate price: 200130.KQ, row: 27
[2024-09-12 22:35:07] udpate price: 475240.KQ, row: 27
[2024-09-12 22:35:08] udpate price: 038390.KQ, row: 26
[2024-09-12 22:35:09] udpate price: 161580.KQ, row: 402
[2024-09-12 22:35:10] udpate price: 088340.KQ, row: 19
[2024-09-12 22:35:11] udpate price: 200780.KQ, row: 27
[2024-09-12 22:35:12] udpate price: 056080.KQ, row: 27
[2024-09-12 22:35:13] udpate price: 052710.KQ, row: 27
[2024-09-12 22:35:14] udpate price: 389650.KQ, row: 17
[2024-09-12 22:35:15] udpate price: 096610.KQ, row: 27
[2024-09-12 22:35:16] udpate price: 365270.KQ, row: 402
[2024-09-12 22:35:16] udpate price: 437730.KQ, row: 27
[2024-09-12 22:35:17] udpate price: 053060.KQ, row: 26
[2024-09-12 22:35:18] udpate price: 188260.KQ, row: 27
[2024-09-12 22:35:19] udpate price: 099430.KQ, row: 27
[2024-09-12 22:35:20] udpate price: 067280.KQ, row: 26
[2024-09-12 22:35:21] udpate price: 037440.KQ, row: 27
[2024-09-12 22:35:21] udpate price: 243070.KQ, row: 26
[2024-09-12 22:35:22] udpate price: 253590.KQ, row: 27
[2024-09-12 22:35:23] udpate price: 419080.KQ, row: 27
[2024-09-12 22:35:24] udpate price: 446750.KQ, row: 27
[2024-09-12 22:35:25] udpate price: 043200.KQ, row: 27
[2024-09-12 22:35:26] udpate price: 201490.KQ, row: 27
[2024-09-12 22:35:26] udpate price: 039310.KQ, row: 26
[2024-09-12 22:35:27] udpate price: 228760.KQ, row: 27
[2024-09-12 22:35:28] udpate price: 089600.KQ, row: 27
[2024-09-12 22:35:29] udpate price: 376180.KQ, row: 27
[2024-09-12 22:35:30] udpate price: 174880.KQ, row: 27
[2024-09-12 22:35:31] udpate price: 357580.KQ, row: 27
[2024-09-12 22:35:31] udpate price: 027830.KQ, row: 27
[2024-09-12 22:35:32] udpate price: 452280.KQ, row: 27
[2024-09-12 22:35:33] udpate price: 036620.KQ, row: 27
[2024-09-12 22:35:34] udpate price: 007330.KQ, row: 27
[2024-09-12 22:35:35] udpate price: 065710.KQ, row: 26
[2024-09-12 22:35:36] udpate price: 264450.KQ, row: 27
[2024-09-12 22:35:36] udpate price: 389260.KQ, row: 27
[2024-09-12 22:35:37] udpate price: 238120.KQ, row: 27
[2024-09-12 22:35:38] udpate price: 347740.KQ, row: 26
[2024-09-12 22:35:39] udpate price: 066790.KQ, row: 27
[2024-09-12 22:35:40] udpate price: 263690.KQ, row: 27
[2024-09-12 22:35:41] udpate price: 076610.KQ, row: 27
[2024-09-12 22:35:42] udpate price: 054050.KQ, row: 27
[2024-09-12 22:35:42] udpate price: 100120.KQ, row: 26
[2024-09-12 22:35:43] udpate price: 095610.KQ, row: 27
[2024-09-12 22:35:44] udpate price: 153490.KQ, row: 27
[2024-09-12 22:35:45] udpate price: 290650.KQ, row: 27
[2024-09-12 22:35:46] udpate price: 017480.KQ, row: 26
[2024-09-12 22:35:47] udpate price: 085910.KQ, row: 27
[2024-09-12 22:35:48] udpate price: 245620.KQ, row: 27
[2024-09-12 22:35:49] udpate price: 294630.KQ, row: 401
[2024-09-12 22:35:49] udpate price: 038530.KQ, row: 27
[2024-09-12 22:35:50] udpate price: 170030.KQ, row: 27
[2024-09-12 22:35:51] udpate price: 382900.KQ, row: 27
[2024-09-12 22:35:52] udpate price: 440820.KQ, row: 27
[2024-09-12 22:35:53] udpate price: 442310.KQ, row: 27
[2024-09-12 22:35:54] udpate price: 307750.KQ, row: 27
[2024-09-12 22:35:55] udpate price: 087260.KQ, row: 27
[2024-09-12 22:35:55] udpate price: 000440.KQ, row: 27
[2024-09-12 22:36:02] udpate price: 388790.KQ, row: 27
[2024-09-12 22:36:03] udpate price: 304840.KQ, row: 27
[2024-09-12 22:36:04] udpate price: 232830.KQ, row: 27
[2024-09-12 22:36:05] udpate price: 419050.KQ, row: 27
[2024-09-12 22:36:05] udpate price: 275630.KQ, row: 27
[2024-09-12 22:36:06] udpate price: 024940.KQ, row: 27
[2024-09-12 22:36:07] udpate price: 036170.KQ, row: 26
[2024-09-12 22:36:08] udpate price: 130740.KQ, row: 401
[2024-09-12 22:36:09] udpate price: 017650.KQ, row: 26
[2024-09-12 22:36:10] udpate price: 040300.KQ, row: 27
[2024-09-12 22:36:11] udpate price: 100130.KQ, row: 27
[2024-09-12 22:36:12] udpate price: 014190.KQ, row: 27
[2024-09-12 22:36:13] udpate price: 092730.KQ, row: 27
[2024-09-12 22:36:13] udpate price: 355150.KQ, row: 27
[2024-09-12 22:36:14] udpate price: 451250.KQ, row: 27
[2024-09-12 22:36:15] udpate price: 079170.KQ, row: 27
[2024-09-12 22:36:16] udpate price: 323280.KQ, row: 27
[2024-09-12 22:36:17] udpate price: 140430.KQ, row: 27
[2024-09-12 22:36:18] udpate price: 067990.KQ, row: 26
[2024-09-12 22:36:19] udpate price: 352090.KQ, row: 27
[2024-09-12 22:36:19] udpate price: 011370.KQ, row: 27
[2024-09-12 22:36:20] udpate price: 126700.KQ, row: 27
[2024-09-12 22:36:21] udpate price: 357550.KQ, row: 27
[2024-09-12 22:36:22] udpate price: 053610.KQ, row: 27
[2024-09-12 22:36:23] udpate price: 105740.KQ, row: 27
[2024-09-12 22:36:24] udpate price: 219420.KQ, row: 27
[2024-09-12 22:36:25] udpate price: 078940.KQ, row: 27
[2024-09-12 22:36:26] udpate price: 051360.KQ, row: 27
[2024-09-12 22:36:27] udpate price: 057880.KQ, row: 27
[2024-09-12 22:36:28] udpate price: 146320.KQ, row: 27
[2024-09-12 22:36:28] udpate price: 243840.KQ, row: 27
[2024-09-12 22:36:29] udpate price: 471050.KQ, row: 27
[2024-09-12 22:36:30] udpate price: 187870.KQ, row: 27
[2024-09-12 22:36:31] udpate price: 017890.KQ, row: 27
