[2024-07-11 21:41:02] Try to insert 2566 codes
[2024-07-11 21:41:06] udpate price: METCL, row: 3
[2024-08-05 21:47:44] udpate price: WINVR, row: 0
[2024-08-05 21:47:45] udpate price: RMBI, row: 5
[2024-08-05 21:47:46] udpate price: AHG, row: 409
[2024-08-05 21:47:47] udpate price: TRNS, row: 5
[2024-08-05 21:47:48] udpate price: ALXO, row: 5
[2024-08-05 21:47:49] udpate price: ALVR, row: 5
[2024-08-05 21:47:49] udpate price: FFNW, row: 5
[2024-08-05 21:47:50] udpate price: ACHL, row: 5
[2024-08-05 21:47:51] udpate price: CGBS, row: 5
[2024-08-05 21:47:52] udpate price: MNPR, row: 5
[2024-08-05 21:47:53] udpate price: GRTS, row: 5
[2024-08-05 21:47:54] udpate price: IMPP, row: 5
[2024-08-05 21:47:55] udpate price: COCO, row: 5
[2024-08-05 21:47:56] udpate price: HBANP, row: 5
[2024-08-05 21:47:57] udpate price: RZLT, row: 5
[2024-08-05 21:47:58] udpate price: ALRS, row: 5
[2024-08-05 21:47:59] udpate price: SERV, row: 5
[2024-08-05 21:48:00] udpate price: UBX, row: 5
[2024-08-05 21:48:01] udpate price: KDP, row: 5
[2024-08-05 21:48:01] udpate price: SUUN, row: 5
[2024-08-05 21:48:02] udpate price: NCTY, row: 5
[2024-08-05 21:48:03] udpate price: RFAIU, row: 5
[2024-08-05 21:48:04] udpate price: UONE, row: 5
[2024-08-05 21:48:05] udpate price: CHCO, row: 5
[2024-08-05 21:48:06] udpate price: PVBC, row: 5
[2024-08-05 21:48:07] udpate price: TIPT, row: 5
[2024-08-05 21:48:08] udpate price: TCBX, row: 5
[2024-08-05 21:48:09] udpate price: FCFS, row: 5
[2024-08-05 21:48:10] udpate price: MURA, row: 5
[2024-08-05 21:48:10] udpate price: SDST, row: 5
[2024-08-05 21:48:11] udpate price: CODX, row: 5
[2024-08-05 21:48:12] udpate price: UPWK, row: 5
[2024-08-05 21:48:13] udpate price: COIN, row: 5
[2024-08-05 21:48:14] udpate price: NMRK, row: 5
[2024-08-05 21:48:15] udpate price: ACTG, row: 5
[2024-08-05 21:48:16] udpate price: SPFI, row: 5
[2024-08-05 21:48:17] udpate price: APXIU, row: 5
[2024-08-05 21:48:18] udpate price: NATR, row: 5
[2024-08-05 21:48:18] udpate price: TILE, row: 5
[2024-08-05 21:48:19] udpate price: ZPTA, row: 5
[2024-08-05 21:48:20] udpate price: MORN, row: 5
[2024-08-05 21:48:21] udpate price: PCSA, row: 5
[2024-08-05 21:48:22] udpate price: ACIU, row: 5
[2024-08-05 21:48:22] udpate price: RVSN, row: 5
[2024-08-05 21:48:23] udpate price: ZTEK, row: 5
[2024-08-05 21:48:24] udpate price: BRACR, row: 0
[2024-08-05 21:48:24] udpate price: CWST, row: 5
[2024-08-05 21:48:25] udpate price: WTW, row: 5
[2024-08-05 21:48:26] udpate price: HBANL, row: 5
[2024-08-05 21:48:27] udpate price: BRACU, row: 5
[2024-08-05 21:48:28] udpate price: MRTN, row: 5
[2024-08-05 21:48:28] udpate price: RNAC, row: 5
[2024-08-05 21:48:29] udpate price: ROIC, row: 5
[2024-08-05 21:48:30] udpate price: SGRY, row: 5
[2024-08-05 21:48:31] udpate price: AITRU, row: 5
[2024-08-05 21:48:32] udpate price: RENB, row: 5
[2024-08-05 21:48:32] udpate price: BIOR, row: 5
[2024-08-05 21:48:33] udpate price: PANL, row: 5
[2024-08-05 21:48:34] udpate price: DECAU, row: 5
[2024-08-05 21:48:35] udpate price: VBNK, row: 5
[2024-08-05 21:48:36] udpate price: MINDP, row: 5
[2024-08-05 21:48:37] udpate price: VABK, row: 5
[2024-08-05 21:48:38] udpate price: GSIW, row: 168
[2024-08-05 21:48:39] udpate price: IRAA, row: 5
[2024-08-05 21:48:40] udpate price: TFSL, row: 5
[2024-08-05 21:48:41] udpate price: CACC, row: 5
[2024-08-05 21:48:42] udpate price: TENKR, row: 0
[2024-08-05 21:48:43] udpate price: QOMOU, row: 5
[2024-08-05 21:48:44] udpate price: GLBZ, row: 5
[2024-08-05 21:48:45] udpate price: OPCH, row: 5
[2024-08-05 21:48:45] udpate price: EVGRU, row: 5
[2024-08-05 21:48:46] udpate price: CDZI, row: 5
[2024-08-05 21:48:47] udpate price: KTTA, row: 5
[2024-08-05 21:48:48] udpate price: WINA, row: 5
[2024-08-05 21:48:49] udpate price: OPT, row: 5
[2024-08-05 21:48:49] udpate price: NFE, row: 5
[2024-08-05 21:48:50] udpate price: CROX, row: 5
[2024-08-05 21:48:51] udpate price: ETON, row: 5
[2024-08-05 21:48:52] udpate price: TRVI, row: 5
[2024-08-05 21:48:53] udpate price: ZNTL, row: 5
[2024-08-05 21:48:54] udpate price: LPTX, row: 5
[2024-08-05 21:48:54] udpate price: XFOR, row: 5
[2024-08-05 21:48:55] udpate price: MFH, row: 5
[2024-08-05 21:48:56] udpate price: NWFL, row: 5
[2024-08-05 21:48:57] udpate price: QCRH, row: 5
[2024-08-05 21:48:58] udpate price: DGICB, row: 5
[2024-08-05 21:48:59] udpate price: IFRX, row: 5
[2024-08-05 21:48:59] udpate price: SPGC, row: 5
[2024-08-05 21:49:00] udpate price: UG, row: 5
[2024-08-05 21:49:01] udpate price: JBSS, row: 5
[2024-08-05 21:49:02] udpate price: JKHY, row: 5
[2024-08-05 21:49:03] udpate price: GOEV, row: 5
[2024-08-05 21:49:04] udpate price: HAO, row: 5
[2024-08-05 21:49:04] udpate price: ATMVU, row: 5
[2024-08-05 21:49:05] udpate price: OABI, row: 5
[2024-08-05 21:49:06] udpate price: VIRT, row: 5
[2024-08-05 21:49:07] udpate price: RNXT, row: 5
[2024-08-05 21:49:08] udpate price: DMLP, row: 5
[2024-08-05 21:49:09] udpate price: VRPX, row: 5
[2024-08-05 21:49:10] udpate price: EWCZ, row: 5
[2024-08-05 21:49:11] udpate price: NBBK, row: 5
[2024-08-05 21:49:11] udpate price: RVSB, row: 5
[2024-08-05 21:49:12] udpate price: RENE, row: 5
[2024-08-05 21:49:13] udpate price: ADAG, row: 5
[2024-08-05 21:49:14] udpate price: CBFV, row: 5
[2024-08-05 21:49:15] udpate price: PYXS, row: 5
[2024-08-05 21:49:16] udpate price: CBRL, row: 5
[2024-08-05 21:49:17] udpate price: NB, row: 5
[2024-08-05 21:49:17] udpate price: HSPOR, row: 0
[2024-08-05 21:49:18] udpate price: QETAR, row: 0
[2024-08-05 21:49:19] udpate price: INO, row: 5
[2024-08-05 21:49:19] udpate price: UROY, row: 5
[2024-08-05 21:49:20] udpate price: PECO, row: 5
[2024-08-05 21:49:21] udpate price: MCRI, row: 5
[2024-08-05 21:49:22] udpate price: ABLV, row: 5
[2024-08-05 21:49:23] udpate price: ESGRO, row: 5
[2024-08-05 21:49:24] udpate price: PTVE, row: 409
[2024-08-05 21:49:25] udpate price: FWRD, row: 5
[2024-08-05 21:49:26] udpate price: ATRA, row: 5
[2024-08-05 21:49:27] udpate price: LXRX, row: 5
[2024-08-05 21:49:27] udpate price: SCWO, row: 5
[2024-08-05 21:49:28] udpate price: ACAB, row: 5
[2024-08-05 21:49:29] udpate price: UTHR, row: 5
[2024-08-05 21:49:30] udpate price: SGD, row: 5
[2024-08-05 21:49:31] udpate price: YY, row: 5
[2024-08-05 21:49:32] udpate price: WTMA, row: 5
[2024-08-05 21:49:32] udpate price: TRAW, row: 5
[2024-08-05 21:49:33] udpate price: AMLI, row: 5
[2024-08-05 21:49:34] udpate price: IVVD, row: 5
[2024-08-05 21:49:35] udpate price: CLOE, row: 5
[2024-08-05 21:49:36] udpate price: CZFS, row: 5
[2024-08-05 21:49:37] udpate price: VIRI, row: 5
[2024-08-05 21:49:37] udpate price: AOGOU, row: 5
[2024-08-05 21:49:38] udpate price: WMG, row: 5
[2024-08-05 21:49:39] udpate price: GHIX, row: 5
[2024-08-05 21:49:40] udpate price: RAPT, row: 5
[2024-08-05 21:49:41] udpate price: BCML, row: 5
[2024-08-05 21:49:42] udpate price: LRMR, row: 5
[2024-08-05 21:49:43] udpate price: EWTX, row: 5
[2024-08-05 21:49:44] udpate price: MYRG, row: 5
[2024-08-05 21:49:44] udpate price: AITRR, row: 0
[2024-08-05 21:49:45] udpate price: MBINO, row: 5
[2024-08-05 21:49:46] udpate price: MOBX, row: 5
[2024-08-05 21:49:47] udpate price: MCFT, row: 5
[2024-08-05 21:49:48] udpate price: PRDO, row: 5
[2024-08-05 21:49:48] udpate price: FIBK, row: 5
[2024-08-05 21:49:49] udpate price: AFMD, row: 5
[2024-08-05 21:49:50] udpate price: CBRG, row: 5
[2024-08-05 21:49:51] udpate price: SATL, row: 5
[2024-08-05 21:49:52] udpate price: ROCLU, row: 5
[2024-08-05 21:49:52] udpate price: CKPT, row: 5
[2024-08-05 21:49:53] udpate price: ALLK, row: 5
[2024-08-05 21:49:54] udpate price: INAQ, row: 5
[2024-08-05 21:49:55] udpate price: NNAG, row: 5
[2024-08-05 21:49:56] udpate price: IXHL, row: 5
[2024-08-05 21:49:57] udpate price: CMMB, row: 5
[2024-08-05 21:49:57] udpate price: LBRDP, row: 5
[2024-08-05 21:49:58] udpate price: BANR, row: 5
[2024-08-05 21:49:59] udpate price: ALFUU, row: 5
[2024-08-05 21:50:00] udpate price: CTLP, row: 5
[2024-08-05 21:50:01] udpate price: PTMN, row: 5
[2024-08-05 21:50:02] udpate price: FCNCA, row: 5
[2024-08-05 21:50:02] udpate price: PLAOU, row: 5
[2024-08-05 21:50:03] udpate price: BSY, row: 5
[2024-08-05 21:50:04] udpate price: ADXN, row: 5
[2024-08-05 21:50:05] udpate price: CXAI, row: 5
[2024-08-05 21:50:06] udpate price: HSTM, row: 5
[2024-08-05 21:50:07] udpate price: DRUG, row: 5
[2024-08-05 21:50:07] udpate price: BBLG, row: 5
[2024-08-05 21:50:08] udpate price: CFFN, row: 5
[2024-08-05 21:50:09] udpate price: NCNC, row: 5
[2024-08-05 21:50:10] udpate price: CCIX, row: 5
[2024-08-05 21:50:11] udpate price: PTSI, row: 5
[2024-08-05 21:50:11] udpate price: OCCIO, row: 5
[2024-08-05 21:50:12] udpate price: CRTO, row: 5
[2024-08-05 21:50:13] udpate price: HQI, row: 5
[2024-08-05 21:50:14] udpate price: IQ, row: 5
[2024-08-05 21:50:15] udpate price: GENK, row: 5
[2024-08-05 21:50:15] udpate price: MRNS, row: 5
[2024-08-05 21:50:16] udpate price: HTOO, row: 5
[2024-08-05 21:50:17] udpate price: MITA, row: 5
[2024-08-05 21:50:18] udpate price: KALU, row: 5
[2024-08-05 21:50:19] udpate price: GDHG, row: 5
[2024-08-05 21:50:20] udpate price: IBCP, row: 5
[2024-08-05 21:50:21] udpate price: GOGO, row: 5
[2024-08-05 21:50:21] udpate price: GANX, row: 5
[2024-08-05 21:50:22] udpate price: BNZI, row: 5
[2024-08-05 21:50:23] udpate price: GO, row: 5
[2024-08-05 21:50:24] udpate price: SVRE, row: 5
[2024-08-05 21:50:25] udpate price: XXII, row: 5
[2024-08-05 21:50:26] udpate price: WTFCP, row: 5
[2024-08-05 21:50:27] udpate price: DRCT, row: 5
[2024-08-05 21:50:27] udpate price: LTRN, row: 5
[2024-08-05 21:50:28] udpate price: TGTX, row: 5
[2024-08-05 21:50:29] udpate price: CAMT, row: 5
[2024-08-05 21:50:30] udpate price: FGBI, row: 5
[2024-08-05 21:50:31] udpate price: ASO, row: 5
[2024-08-05 21:50:32] udpate price: MGRC, row: 5
[2024-08-05 21:50:32] udpate price: EHGO, row: 5
[2024-08-05 21:50:33] udpate price: GLPI, row: 5
[2024-08-05 21:50:34] udpate price: OSUR, row: 5
[2024-08-05 21:50:35] udpate price: PFBC, row: 5
[2024-08-05 21:50:36] udpate price: TMC, row: 5
[2024-08-05 21:50:37] udpate price: DECA, row: 5
[2024-08-05 21:50:37] udpate price: PHVS, row: 5
[2024-08-05 21:50:38] udpate price: TBMCR, row: 5
[2024-08-05 21:50:39] udpate price: HWH, row: 5
[2024-08-05 21:50:40] udpate price: CGON, row: 5
[2024-08-05 21:50:41] udpate price: CEG, row: 5
[2024-08-05 21:50:42] udpate price: IROH, row: 5
[2024-08-05 21:50:43] udpate price: KRT, row: 5
[2024-08-05 21:50:44] udpate price: STTK, row: 5
[2024-08-05 21:50:45] udpate price: NVEE, row: 5
[2024-08-05 21:50:45] udpate price: WSBC, row: 5
[2024-08-05 21:50:46] udpate price: ENVB, row: 5
[2024-08-05 21:50:47] udpate price: WTMAR, row: 0
[2024-08-05 21:50:48] udpate price: CVAC, row: 5
[2024-08-05 21:50:48] udpate price: TRMD, row: 5
[2024-08-05 21:50:49] udpate price: IRAAU, row: 5
[2024-08-05 21:50:50] udpate price: FRPH, row: 5
[2024-08-05 21:50:51] udpate price: ORGO, row: 5
[2024-08-05 21:50:52] udpate price: EVGR, row: 5
[2024-08-05 21:50:53] udpate price: ANL, row: 5
[2024-08-05 21:50:53] udpate price: OPGN, row: 5
[2024-08-05 21:50:54] udpate price: OLMA, row: 5
[2024-08-05 21:50:55] udpate price: SVA, row: 5
[2024-08-05 21:50:56] udpate price: RMNI, row: 5
[2024-08-05 21:50:57] udpate price: ORMP, row: 5
[2024-08-05 21:50:57] udpate price: CBSH, row: 5
[2024-08-05 21:50:58] udpate price: JL, row: 5
[2024-08-05 21:50:59] udpate price: CLLS, row: 5
[2024-08-05 21:51:00] udpate price: LAUR, row: 5
[2024-08-05 21:51:01] udpate price: KTRA, row: 5
[2024-08-05 21:51:01] udpate price: FOSLL, row: 5
[2024-08-05 21:51:02] udpate price: ABVX, row: 5
[2024-08-05 21:51:03] udpate price: TKLF, row: 5
[2024-08-05 21:51:04] udpate price: CARM, row: 5
[2024-08-05 21:51:05] udpate price: QETA, row: 5
[2024-08-05 21:51:06] udpate price: ACT, row: 5
[2024-08-05 21:51:07] udpate price: ARWR, row: 5
[2024-08-05 21:51:07] udpate price: BRKH, row: 5
[2024-08-05 21:51:08] udpate price: SNPS, row: 5
[2024-08-05 21:51:09] udpate price: RILYG, row: 5
[2024-08-05 21:51:10] udpate price: DJCO, row: 5
[2024-08-05 21:51:11] udpate price: PFIS, row: 5
[2024-08-05 21:51:12] udpate price: TCPC, row: 5
[2024-08-05 21:51:12] udpate price: ELTK, row: 5
[2024-08-05 21:51:13] udpate price: ADGM, row: 1
[2024-08-05 21:51:14] udpate price: QNCX, row: 5
[2024-08-05 21:51:15] udpate price: IVCBU, row: 5
[2024-08-05 21:51:16] udpate price: CCSI, row: 5
[2024-08-05 21:51:17] udpate price: INBK, row: 5
[2024-08-05 21:51:18] udpate price: HPCO, row: 5
[2024-08-05 21:51:18] udpate price: MNTS, row: 5
[2024-08-05 21:51:19] udpate price: LOVE, row: 5
[2024-08-05 21:51:20] udpate price: TMTCR, row: 0
[2024-08-05 21:51:20] udpate price: BUSE, row: 5
[2024-08-05 21:51:21] udpate price: AIMAU, row: 5
[2024-08-05 21:51:22] udpate price: AIRJ, row: 5
[2024-08-05 21:51:23] udpate price: MMAT, row: 5
[2024-08-05 21:51:24] udpate price: MEDS, row: 5
[2024-08-05 21:51:25] udpate price: ATAI, row: 5
[2024-08-05 21:51:25] udpate price: LION, row: 5
[2024-08-05 21:51:26] udpate price: PASG, row: 5
[2024-08-05 21:51:27] udpate price: BOKF, row: 5
[2024-08-05 21:51:28] udpate price: BLTE, row: 5
[2024-08-05 21:51:29] udpate price: TCTM, row: 5
[2024-08-05 21:51:30] udpate price: WAFDP, row: 5
[2024-08-05 21:51:30] udpate price: CHSN, row: 5
[2024-08-05 21:51:31] udpate price: VLYPP, row: 5
[2024-08-05 21:51:32] udpate price: WAVS, row: 5
[2024-08-05 21:51:33] udpate price: STEP, row: 5
[2024-08-05 21:51:33] udpate price: BYFC, row: 5
[2024-08-05 21:51:34] udpate price: GLACU, row: 5
[2024-08-05 21:51:35] udpate price: FITBI, row: 5
[2024-08-05 21:51:38] udpate price: GWACU, row: 0
[2024-08-05 21:51:39] udpate price: MDJH, row: 5
[2024-08-05 21:51:40] udpate price: FBNC, row: 5
[2024-08-05 21:51:41] udpate price: GMM, row: 5
[2024-08-05 21:51:42] udpate price: NOVT, row: 5
[2024-08-05 21:51:43] udpate price: XTKG, row: 5
[2024-08-05 21:51:43] udpate price: NTRB, row: 5
[2024-08-05 21:51:44] udpate price: INTE, row: 5
[2024-08-05 21:51:45] udpate price: AFARU, row: 5
[2024-08-05 21:51:46] udpate price: LQDT, row: 5
[2024-08-05 21:51:47] udpate price: VBTX, row: 5
[2024-08-05 21:51:48] udpate price: GCMG, row: 5
[2024-08-05 21:51:49] udpate price: CSGP, row: 5
[2024-08-05 21:51:50] udpate price: VERV, row: 5
[2024-08-05 21:51:50] udpate price: MTEN, row: 5
[2024-08-05 21:51:51] udpate price: SNFCA, row: 5
[2024-08-05 21:51:52] udpate price: FLIC, row: 5
[2024-08-05 21:51:53] udpate price: RGC, row: 5
[2024-08-05 21:51:54] udpate price: VRNT, row: 5
[2024-08-05 21:51:55] udpate price: ADIL, row: 5
[2024-08-05 21:51:56] udpate price: CECO, row: 5
[2024-08-05 21:51:57] udpate price: WYNN, row: 5
[2024-08-05 21:51:57] udpate price: GVH, row: 5
[2024-08-05 21:51:58] udpate price: LIDR, row: 5
[2024-08-05 21:51:59] udpate price: FCCO, row: 5
[2024-08-05 21:52:00] udpate price: MAT, row: 5
[2024-08-05 21:52:01] udpate price: CAKE, row: 5
[2024-08-05 21:52:02] udpate price: ESSA, row: 5
[2024-08-05 21:52:03] udpate price: CVIIU, row: 5
[2024-08-05 21:52:04] udpate price: DRMA, row: 5
[2024-08-05 21:52:04] udpate price: RENEU, row: 5
[2024-08-05 21:52:05] udpate price: ALRM, row: 5
[2024-08-05 21:52:06] udpate price: PAA, row: 5
[2024-08-05 21:52:07] udpate price: NKGN, row: 5
[2024-08-05 21:52:08] udpate price: POOL, row: 5
[2024-08-05 21:52:09] udpate price: PPYAU, row: 5
[2024-08-05 21:52:10] udpate price: TECX, row: 5
[2024-08-05 21:52:10] udpate price: IMPPP, row: 5
[2024-08-05 21:52:11] udpate price: BDTX, row: 5
[2024-08-05 21:52:12] udpate price: CSX, row: 5
[2024-08-05 21:52:13] udpate price: ACNB, row: 5
[2024-08-05 21:52:14] udpate price: SASR, row: 5
[2024-08-05 21:52:15] udpate price: AVTE, row: 5
[2024-08-05 21:52:16] udpate price: PFTAU, row: 5
[2024-08-05 21:52:16] udpate price: ENLV, row: 5
[2024-08-05 21:52:17] udpate price: REPL, row: 5
[2024-08-05 21:52:18] udpate price: ROCL, row: 5
[2024-08-05 21:52:19] udpate price: CDAQU, row: 5
[2024-08-05 21:52:20] udpate price: CISS, row: 5
[2024-08-05 21:52:20] udpate price: KTCC, row: 5
[2024-08-05 21:52:21] udpate price: HNVR, row: 5
[2024-08-05 21:52:22] udpate price: BRKL, row: 5
[2024-08-05 21:52:23] udpate price: ARBKL, row: 5
[2024-08-05 21:52:24] udpate price: CRDL, row: 5
[2024-08-05 21:52:24] udpate price: CHSCO, row: 5
[2024-08-05 21:52:25] udpate price: MIND, row: 5
[2024-08-05 21:52:26] udpate price: NEXT, row: 5
[2024-08-05 21:52:27] udpate price: BPTH, row: 5
[2024-08-05 21:52:27] udpate price: WLFC, row: 5
[2024-08-05 21:52:28] udpate price: LNT, row: 5
[2024-08-05 21:52:29] udpate price: QH, row: 5
[2024-08-05 21:52:30] udpate price: CRKN, row: 5
[2024-08-05 21:52:31] udpate price: SPRB, row: 5
[2024-08-05 21:52:31] udpate price: ITRM, row: 5
[2024-08-05 21:52:32] udpate price: ONBPO, row: 5
[2024-08-05 21:52:33] udpate price: NRC, row: 5
[2024-08-05 21:52:34] udpate price: CHRD, row: 5
[2024-08-05 21:52:35] udpate price: SAFT, row: 5
[2024-08-05 21:52:35] udpate price: NKTX, row: 5
[2024-08-05 21:52:36] udpate price: HBT, row: 5
[2024-08-05 21:52:37] udpate price: MNOV, row: 5
[2024-08-05 21:52:38] udpate price: FHB, row: 5
[2024-08-05 21:52:38] udpate price: SBNY, row: 5
[2024-08-05 21:52:39] udpate price: GBBKR, row: 0
[2024-08-05 21:52:40] udpate price: BHACU, row: 5
[2024-08-05 21:52:40] udpate price: CLAR, row: 5
[2024-08-05 21:52:41] udpate price: VOXR, row: 5
[2024-08-05 21:52:42] udpate price: TW, row: 5
[2024-08-05 21:52:43] udpate price: MGPI, row: 5
[2024-08-05 21:52:43] udpate price: CSPI, row: 5
[2024-08-05 21:52:44] udpate price: NWPX, row: 5
[2024-08-05 21:52:45] udpate price: PMTS, row: 5
[2024-08-05 21:52:46] udpate price: KZIA, row: 5
[2024-08-05 21:52:46] udpate price: CHY, row: 5
[2024-08-05 21:52:47] udpate price: ODD, row: 5
[2024-08-05 21:52:48] udpate price: RDCM, row: 5
[2024-08-05 21:52:49] udpate price: GATEU, row: 5
[2024-08-05 21:52:49] udpate price: SYRS, row: 5
[2024-08-05 21:52:50] udpate price: AMSF, row: 5
[2024-08-05 21:52:51] udpate price: LEXX, row: 5
[2024-08-05 21:52:52] udpate price: NVX, row: 5
[2024-08-05 21:52:52] udpate price: DXCM, row: 5
[2024-08-05 21:52:53] udpate price: NEWTG, row: 5
[2024-08-05 21:52:54] udpate price: IPSC, row: 5
[2024-08-05 21:52:55] udpate price: ISRG, row: 5
[2024-08-05 21:52:55] udpate price: KACLR, row: 0
[2024-08-05 21:52:56] udpate price: TETE, row: 5
[2024-08-05 21:52:57] udpate price: COCH, row: 5
[2024-08-05 21:52:57] udpate price: ACGL, row: 5
[2024-08-05 21:52:58] udpate price: JD, row: 5
[2024-08-05 21:52:59] udpate price: GDEV, row: 5
[2024-08-05 21:53:00] udpate price: TLF, row: 5
[2024-08-05 21:53:00] udpate price: YORW, row: 5
[2024-08-05 21:53:01] udpate price: CXDO, row: 5
[2024-08-05 21:53:02] udpate price: OMAB, row: 5
[2024-08-05 21:53:03] udpate price: ATLCL, row: 5
[2024-08-05 21:53:03] udpate price: EPRX, row: 5
[2024-08-05 21:53:04] udpate price: BREZ, row: 0
[2024-08-05 21:53:05] udpate price: PRME, row: 5
[2024-08-05 21:53:05] udpate price: FER, row: 5
[2024-08-05 21:53:06] udpate price: GOVX, row: 5
[2024-08-05 21:53:07] udpate price: IMTE, row: 5
[2024-08-05 21:53:08] udpate price: VC, row: 5
[2024-08-05 21:53:08] udpate price: IBACR, row: 0
[2024-08-05 21:53:09] udpate price: EBC, row: 5
[2024-08-05 21:53:10] udpate price: CAR, row: 5
[2024-08-05 21:53:11] udpate price: SOHON, row: 5
[2024-08-05 21:53:11] udpate price: COLB, row: 5
[2024-08-05 21:53:12] udpate price: NLSP, row: 5
[2024-08-05 21:53:13] udpate price: LSH, row: 5
[2024-08-05 21:53:14] udpate price: RNAZ, row: 5
[2024-08-05 21:53:14] udpate price: SLRN, row: 5
[2024-08-05 21:53:15] udpate price: SFM, row: 5
[2024-08-05 21:53:16] udpate price: PLAY, row: 5
[2024-08-05 21:53:17] udpate price: RELL, row: 5
[2024-08-05 21:53:18] udpate price: FRLA, row: 5
[2024-08-05 21:53:18] udpate price: ENTX, row: 5
[2024-08-05 21:53:19] udpate price: SIMAU, row: 5
[2024-08-05 21:53:20] udpate price: ADBE, row: 5
[2024-08-05 21:53:21] udpate price: RCKY, row: 5
[2024-08-05 21:53:21] udpate price: BOCN, row: 5
[2024-08-05 21:53:22] udpate price: BPRN, row: 5
[2024-08-05 21:53:23] udpate price: KACLU, row: 5
[2024-08-05 21:53:24] udpate price: SEAT, row: 5
[2024-08-05 21:53:24] udpate price: RPHM, row: 5
[2024-08-05 21:53:25] udpate price: EBON, row: 5
[2024-08-05 21:53:26] udpate price: MESO, row: 5
[2024-08-05 21:53:27] udpate price: HUDI, row: 5
[2024-08-05 21:53:27] udpate price: FSUN, row: 5
[2024-08-05 21:53:29] udpate price: PNFP, row: 5
[2024-08-05 21:53:30] udpate price: EBMT, row: 5
[2024-08-05 21:53:31] udpate price: ALDX, row: 5
[2024-08-05 21:53:32] udpate price: TIGR, row: 5
[2024-08-05 21:53:32] udpate price: UFPT, row: 5
[2024-08-05 21:53:33] udpate price: MKTX, row: 5
[2024-08-05 21:53:34] udpate price: INAQU, row: 5
[2024-08-05 21:53:35] udpate price: ATIF, row: 5
[2024-08-05 21:53:36] udpate price: BCBP, row: 5
[2024-08-05 21:53:36] udpate price: QSI, row: 5
[2024-08-05 21:53:37] udpate price: GDC, row: 5
[2024-08-05 21:53:38] udpate price: HOTH, row: 5
[2024-08-05 21:53:39] udpate price: ORIC, row: 5
[2024-08-05 21:53:39] udpate price: GLSTR, row: 0
[2024-08-05 21:53:40] udpate price: MEDP, row: 5
[2024-08-05 21:53:40] udpate price: IRMD, row: 5
[2024-08-05 21:53:41] udpate price: MPB, row: 5
[2024-08-05 21:53:42] udpate price: ATMVR, row: 0
[2024-08-05 21:53:42] udpate price: HELE, row: 5
[2024-08-05 21:53:43] udpate price: TMTCU, row: 5
[2024-08-05 21:53:44] udpate price: LYEL, row: 5
[2024-08-05 21:53:45] udpate price: SBCF, row: 5
[2024-08-05 21:53:46] udpate price: AAPL, row: 5
[2024-08-05 21:53:46] udpate price: ERIE, row: 5
[2024-08-05 21:53:47] udpate price: PRVA, row: 5
[2024-08-05 21:53:48] udpate price: AKRO, row: 5
[2024-08-05 21:53:49] udpate price: SNY, row: 5
[2024-08-05 21:53:49] udpate price: RWAY, row: 5
[2024-08-05 21:53:50] udpate price: WFRD, row: 5
[2024-08-05 21:53:51] udpate price: MGTX, row: 5
[2024-08-05 21:53:52] udpate price: FSFG, row: 5
[2024-08-05 21:53:53] udpate price: CADL, row: 5
[2024-08-05 21:53:53] udpate price: CBUS, row: 5
[2024-08-05 21:53:54] udpate price: JACK, row: 5
[2024-08-05 21:53:55] udpate price: GHRS, row: 5
[2024-08-05 21:53:56] udpate price: BNOX, row: 5
[2024-08-05 21:53:56] udpate price: ALLR, row: 5
[2024-08-05 21:53:57] udpate price: USEA, row: 5
[2024-08-05 21:53:58] udpate price: KELYB, row: 5
[2024-08-05 21:53:59] udpate price: BRLT, row: 5
[2024-08-05 21:53:59] udpate price: AYRO, row: 5
[2024-08-05 21:54:00] udpate price: ALSAR, row: 0
[2024-08-05 21:54:01] udpate price: MMSI, row: 5
[2024-08-05 21:54:01] udpate price: DCOMP, row: 5
[2024-08-05 21:54:02] udpate price: CRUS, row: 5
[2024-08-05 21:54:03] udpate price: STLD, row: 5
[2024-08-05 21:54:04] udpate price: MRAM, row: 5
[2024-08-05 21:54:04] udpate price: ATXI, row: 5
[2024-08-05 21:54:05] udpate price: WTFCM, row: 5
[2024-08-05 21:54:06] udpate price: PNRG, row: 5
[2024-08-05 21:54:07] udpate price: ATLX, row: 5
[2024-08-05 21:54:07] udpate price: SHIP, row: 5
[2024-08-05 21:54:08] udpate price: OXLC, row: 5
[2024-08-05 21:54:09] udpate price: ARCB, row: 5
[2024-08-05 21:54:10] udpate price: CNOBP, row: 5
[2024-08-05 21:54:10] udpate price: PYPD, row: 5
[2024-08-05 21:54:11] udpate price: XTLB, row: 5
[2024-08-05 21:54:12] udpate price: RYAAY, row: 5
[2024-08-05 21:54:13] udpate price: VIGL, row: 5
[2024-08-05 21:54:14] udpate price: OAKU, row: 5
[2024-08-05 21:54:14] udpate price: XLO, row: 5
[2024-08-05 21:54:15] udpate price: CLRCU, row: 5
[2024-08-05 21:54:16] udpate price: MPWR, row: 5
[2024-08-05 21:54:17] udpate price: NVVE, row: 5
[2024-08-05 21:54:17] udpate price: FONR, row: 5
[2024-08-05 21:54:18] udpate price: PSIG, row: 5
[2024-08-05 21:54:19] udpate price: ATYR, row: 5
[2024-08-05 21:54:20] udpate price: XAIR, row: 5
[2024-08-05 21:54:20] udpate price: FTDR, row: 5
